URL,Title,Title Length,Meta Description,Meta Length,Has Schema,Issues
"https://5starroofingpros.comapp/tpo-roofing-canyon/","TPO Roofing Canyon TX | 5 Star Roofing",38,"Expert tpo roofing in Canyon TX. Texas Panhandle experiences 8-10 hailstorms annually. Palo Duro Canyon, WTAMU. Free inspections. Call (806) 622-6041",149,true,""
"https://5starroofingpros.comapp/tpo-roofing-dumas/","TPO Roofing Dumas TX | Commercial Systems | Energy Efficient",60,"Expert tpo roofing in Dumas TX. Texas Panhandle experiences 7-9 hailstorms annually. Agricultural center. Free inspections. Call (806) 622-6041",143,true,""
"https://5starroofingpros.comapp/tpo-roofing-levelland/","TPO Roofing Levelland TX | 5 Star Commercial Roofing",52,"Expert TPO roofing installation in Levelland TX. South Plains experiences 7-10 hailstorms annually. Free inspections. Call (806) 622-6041",137,true,""
"https://5starroofingpros.comapp/tpo-roofing-lubbock/","TPO Roofing Lubbock TX | Expert Service | Free Inspection",57,"Professional tpo roofing in Lubbock TX. Expert installation, 24/7 emergency service, insurance assistance. Free inspections. Call (806) 622-6041",144,true,""
"https://5starroofingpros.comapp/tpo-roofing-midland/","TPO Roofing Midland TX | Expert Service | Free Inspection",57,"Professional tpo roofing in Midland TX. Expert installation, 24/7 emergency service, insurance assistance. Free inspections. Call (806) 622-6041",144,true,""
"https://5starroofingpros.comapp/tpo-roofing-monahans/","TPO Roofing Monahans TX | 5 Star Commercial Roofing",51,"Expert TPO roofing installation in Monahans TX. Permian Basin experiences 6-8 hailstorms annually. Free inspections. Call (806) 622-6041",136,true,""
"https://5starroofingpros.comapp/tpo-roofing-odessa/","TPO Roofing Odessa TX | Expert Service | Free Inspection",56,"Professional tpo roofing in Odessa TX. Expert installation, 24/7 emergency service, insurance assistance. Free inspections. Call (806) 622-6041",143,true,""
"https://5starroofingpros.comapp/tpo-roofing-pampa/","TPO Roofing Pampa TX | Commercial Systems | Energy Efficient",60,"Expert tpo roofing in Pampa TX. Texas Panhandle experiences 7-9 hailstorms annually. Ranching and oil industry. Free inspections. Call (806) 622-6041",149,true,""
"https://5starroofingpros.comapp/tpo-roofing-perryton/","TPO Roofing Perryton TX | 5 Star Roofing",40,"Expert tpo roofing in Perryton TX. Texas Panhandle experiences 7-9 hailstorms annually. Wheat country. Free inspections. Call (806) 622-6041",140,true,""
"https://5starroofingpros.comapp/tpo-roofing-snyder/","TPO Roofing Snyder TX | 5 Star Commercial Roofing",49,"Expert TPO roofing installation in Snyder TX. West Texas experiences 7-9 hailstorms annually. Free inspections. Call (806) 622-6041",131,true,""
"https://5starroofingpros.comapp/vega-tx-roofing/","Roofing in Vega, TX| Hail Damage Specialists | 5 Star",53,"roofing services in Vega, Texas Panhandle. 35 miles west of Amarillo on I-40. Hail damage repair, residential & commercial roofing, metal roofs.",144,true,""
"https://5starroofingpros.comapp/wildorado-tx-roofing/","Roofing in Wildorado, TX| Hail Damage Specialists | 5 Star",58,"roofing services in Wildorado, Texas Panhandle. Just 15 miles west of Amarillo on I-40. Hail damage repair, residential & commercial roofing, metal roofs.",154,true,""
"https://5starroofingpros.comapp/wind-damage-repair-amarillo/","Wind Damage Repair Amarillo TX | 5 Star Roofing",47,"Wind Damage Repair in Amarillo, TX. Free inspections, insurance claim help, fast response. Call 5 Star Roofing for a free quote today!",134,true,""
"https://5starroofingpros.comapp/wind-damage-repair-andrews/","Wind Damage Repair Andrews TX | 5 Star Commercial Roofing",57,"Expert wind damage roof repair in Andrews TX. Permian Basin experiences 6-8 hailstorms annually. Free inspections. Call (806) 622-6041",134,true,""
"https://5starroofingpros.comapp/wind-damage-repair-big-spring/","Wind Damage Repair Big Spring TX | 5 Star Commercial Roofing",60,"Expert wind damage roof repair in Big Spring TX. West Texas experiences 7-9 hailstorms annually. Free inspections. Call (806) 622-6041",134,true,""
"https://5starroofingpros.comapp/wind-damage-repair-borger/","Wind Damage Repair Borger TXService | High Plains Winds",55,"wind damage roof repair in Borger TX. Texas Panhandle experiences 6-8 hailstorms annually. High Plains winds 60+ mph. Free inspections. Call (806) 622-6041",155,true,""
"https://5starroofingpros.comapp/wind-damage-repair-canyon/","Wind Damage Repair Canyon TXService | High Plains Winds",55,"wind damage roof repair in Canyon TX. Texas Panhandle experiences 6-8 hailstorms annually. High Plains winds 60+ mph. Free inspections. Call (806) 622-6041",155,true,""
"https://5starroofingpros.comapp/wind-damage-repair-dumas/","Wind Damage Repair Dumas TXService | High Plains Winds",54,"wind damage roof repair in Dumas TX. Texas Panhandle experiences 6-8 hailstorms annually. High Plains winds 60+ mph. Free inspections. Call (806) 622-6041",154,true,""
"https://5starroofingpros.comapp/wind-damage-repair-levelland/","Wind Damage Repair Levelland TX | 5 Star Commercial Roofing",59,"Expert wind damage roof repair in Levelland TX. South Plains experiences 7-10 hailstorms annually. Free inspections. Call (806) 622-6041",136,true,""
"https://5starroofingpros.comapp/wind-damage-repair-lubbock/","Wind Damage Repair Lubbock | 5 Star Commercial Roofing",54,"Wind damage repair in Lubbock. South Plains sustained winds with gusts over 70+ mph. 24/7 emergency service and insurance claim assistance. Call (806) 622-6041",159,true,""
"https://5starroofingpros.comapp/wind-damage-repair-midland/","Wind Damage Repair Midland | 5 Star Commercial Roofing",54,"Wind damage repair in Midland. Permian Basin sustained winds with gusts over 65+ mph. 24/7 emergency service and insurance claim assistance. Call (806) 622-6041",160,true,""
"https://5starroofingpros.comapp/wind-damage-repair-monahans/","Wind Damage Repair Monahans TX | 5 Star Commercial Roofing",58,"Expert wind damage roof repair in Monahans TX. Permian Basin experiences 6-8 hailstorms annually. Free inspections. Call (806) 622-6041",135,true,""
"https://5starroofingpros.comapp/wind-damage-repair-odessa/","Wind Damage Repair Odessa | 5 Star Commercial Roofing",53,"Wind damage repair in Odessa. Permian Basin sustained winds with gusts over 65+ mph. 24/7 emergency service and insurance claim assistance. Call (806) 622-6041",159,true,""
"https://5starroofingpros.comapp/wind-damage-repair-pampa/","Wind Damage Repair Pampa TXService | High Plains Winds",54,"wind damage roof repair in Pampa TX. Texas Panhandle experiences 6-8 hailstorms annually. High Plains winds 60+ mph. Free inspections. Call (806) 622-6041",154,true,""
"https://5starroofingpros.comapp/wind-damage-repair-perryton/","Wind Damage Repair Perryton TXService | High Plains Winds",57,"wind damage roof repair in Perryton TX. Texas Panhandle experiences 6-8 hailstorms annually. High Plains winds 60+ mph. Free inspections. Call (806) 622-6041",157,true,""
"https://5starroofingpros.comapp/wind-damage-repair-snyder/","Wind Damage Repair Snyder TX | 5 Star Commercial Roofing",56,"Expert wind damage roof repair in Snyder TX. West Texas experiences 7-9 hailstorms annually. Free inspections. Call (806) 622-6041",130,true,""
"https://5starroofingpros.comapp/wind-damage-roof-repair-in-amarillo/","Emergency Wind Damage Roof Repair in Amarillo | 5 Star",54,"Wind Damage Repair in Amarillo, TX. Free inspections, insurance claim help, fast response. Call 5 Star Roofing for a free quote today!",134,false,"NO_SCHEMA"
